tipo,seccion,titulo,subtitulo,url,thumbnail,fecha,medio,fecha_registro
articulo,/elecciones-2021/,"Wilfredo Pedraza: “Si un Congreso obstaculiza, su cierre siempre es una salida constitucional”","El exministro del Interior advierte que le preocupa que Verónika Mendoza, candidata presidencial de Juntos por el Perú, maneje la economía, si re...",https://elcomercio.pe/elecciones-2021/wilfredo-pedraza-si-un-congreso-obstaculiza-su-cierre-siempre-es-una-salida-constitucional-ollanta-humala-partido-nacionalista-elecciones-2021-entrevista-aptz-noticia/,https://elcomercio.pe/resizer/CiAA1Ixgjr1olFydz8kJPHtx86U=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/OIBN6FQGMVBCLBP6QYYVLYWOSM.jpg,15/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/opinion/,Juego en el centro del campo,Lescano se ha sabido mover alejado de la propuesta y discurso oficial del partido y de su bancada.,https://elcomercio.pe/politica/opinion/juego-en-el-centro-del-campo-la-columna-de-fernando-tuesta-noticia/,https://elcomercio.pe/resizer/oFBO4td_5C02KHdR-fNDTK6LK2E=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/5U4G5HIWGBAYBPMO42ZJUHE3MI.jpg,15/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/opinion/columnistas/,"Lescano: el ‘insider’ conserva, por Andrés Calderón","“Lescano no es un forastero. Es un ‘insider’. Cosecha orgánica de nuestra clase política. Si metemos en una licuadora a Mauricio Mulder, ‘Vitocho...",https://elcomercio.pe/opinion/columnistas/elecciones-2021-lescano-el-insider-conserva-por-andres-calderon-noticia/,https://elcomercio.pe/resizer/b18meeriBv2lDuPje4QZhcDYPDA=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/FVNACU6ETJFW3CBXG2EHNJ5DHI.jpg,15/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/elecciones/,Hernando de Soto: “Me pegué la gran encerrona para asegurar mi plan de gobierno” | ENTREVISTA,"El candidato presidencial de Avanza País afirma que guardó perfil bajo en las últimas semanas por estrategia. Hoy, comparte propuestas, pero tamb...",https://elcomercio.pe/politica/elecciones/avanza-pais-hernando-de-soto-me-pegue-la-gran-encerrona-para-asegurar-mi-plan-de-gobierno-entrevista-elecciones-2021-aptz-noticia/,https://elcomercio.pe/resizer/pkN0MtfyJbWfkuUFtsu8ybDoz5M=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/YJGEFGPCMREIBBVKMN4PG5I2Q4.jpg,14/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/,ONPE: este jueves se revelará lista definitiva de miembros de mesa,"La Oficina Nacional de Procesos Electorales indicó que la relación incluirá a los 518.928 miembros de mesa, titulares y suplentes.",https://elcomercio.pe/politica/elecciones-2021-onpe-este-jueves-se-revelara-lista-definitiva-de-miembros-de-mesa-ley-organica-de-elecciones-nndc-noticia/,https://elcomercio.pe/resizer/YilWwjBgKzDGIpRS4TH09XBnlkg=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/S7H45TO5NJBV5BPHIEM7UCVKPU.jpg,14/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/opinion/,"La campaña se calienta, por Alfredo Torres",“El avance de Lescano abre interrogantes sobre lo que expresa su respaldo como sobre su orientación”. ,https://elcomercio.pe/politica/opinion/el-comercio-ipsos-la-campana-se-calienta-por-alfredo-torres-elecciones-2021-yonhy-lescano-george-forsyth-noticia/,https://elcomercio.pe/resizer/oFBO4td_5C02KHdR-fNDTK6LK2E=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/5U4G5HIWGBAYBPMO42ZJUHE3MI.jpg,14/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/elecciones/,"Javier Sanguineti, candidato de Somos Perú: “Nosotros confiamos en las explicaciones [de Vizcarra]” ","El general en retiro de la PNP postula con el número 11 por Lima. En entrevista con este Diario, aseguró que el partido no ha puesto en duda la p...",https://elcomercio.pe/politica/elecciones/martin-vizcarra-javier-sanguineti-candidato-de-somos-peru-nosotros-confiamos-en-las-explicaciones-de-vizcarra-daniel-salaverry-somos-peru-elecciones-2021-noticia/,https://elcomercio.pe/resizer/OHoxBlhW3VeiTLu7ZK_6acKtExc=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/DFWVITU3VZCJ3EC4EJNDOSONCE.jfif,14/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/elecciones/,George Forsyth: personero legal de Victoria Nacional presentó apelación contra exclusión,"Argumenta que el formato de hoja de vida “genera confusión”, pues declarar los ingresos del año anterior se presta a dos interpretaciones.",https://elcomercio.pe/politica/elecciones/george-forsyth-personero-legal-de-victoria-nacional-presento-apelacion-contra-exclusion-elecciones-2021-jee-nndc-noticia/,https://elcomercio.pe/resizer/tOy3B_tiegISVlS04za-ubm3EJA=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/XPT54EDKONFH3MWDUW6P2FD43Y.jpg,13/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/elecciones/,"Julio Guzmán, recuperado del COVID-19, va por los votos del sur","El candidato del Partido Morado espera reconquistar terreno político. Para analistas, perdió la novedad del 2016.",https://elcomercio.pe/politica/elecciones/elecciones-2021-julio-guzman-recuperado-del-covid-19-va-por-los-votos-del-sur-partido-morado-noticia/,https://elcomercio.pe/resizer/5-5g3zPVOC3bkXWxz2S7hJisW1I=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/7QPUIAFUVJAPFCFJ53NFSUC3XQ.jpg,13/02/2021,elcomercio,2021-02-18 00:06:26
articulo,/politica/elecciones/,Partido Nacionalista: JEE excluye a candidato al Congreso por omitir sentencia,"Se trata de José Trujillo Alpaza, quien omitió declarar una sentencia por el delito de usurpación en su declaración jurada de hoja de vida.",https://elcomercio.pe/politica/elecciones/ollanta-humala-elecciones-2021-excluyen-a-candidato-al-congreso-del-partido-nacionalista-por-omitir-sentencia-nndc-noticia/,https://elcomercio.pe/resizer/qkY5xbMs13ryMJE_zjkWmCMTbQI=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/X7QVRTXLQ5FD5LZEBLTL6KY6PM.jpg,13/02/2021,elcomercio,2021-02-18 00:06:26
